school_id_num,address1,city,state,zip,county_code,county_name,district_code,district_name,school_code,school_name,princ_title,princ_first_name,princ_last_name,princ_title_2,princ_email,address2,mailing_address1,mailing_address2,mailing_city,mailing_state,mailing_zip,hib_title1,hib_first_nname,hib_last_name,hib_title2,homeless_liaison_title1,homeless_liaison_first_name,homeless_liaison_last_name,homeless_liaison_title2,phone,pre_k,kindergarten,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,post_grad_,adult_ed_,latitude,longitude
999,221-227 Court Street,Elizabeth,NJ,7206,39,UNION,1320,ELIZABETH PUBLIC SCHOOLS,301,IPREP ACADEMY SCHOOL NO 8,Mr,Lawrence,Roodenburg,School Principal,roodenla@elizabeth.k12.nj.us, ,221-227 Court Street,,Elizabeth,NJ,7206,Ms,Lisa,Rappa,Anti-Bullying Specialist,,,,,(908)436-5021,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.652781,-74.186893
1000,2215 Kerrigan Avenue,Union City,NJ,7087,17,HUDSON,5240,UNION CITY SCHOOL DISTRICT,20,UNION CITY EVENING HIGH SCHOOL,Mr,Ryan,Lewis,Principal,rlewis@union-city.k12.nj.us, ,2215 Kerrigan Avenue,,Union City,NJ,7087,Mr,Ryan,Lewis,Anti-Bullying Specialist,,,,,(201)601-3702,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,40.76902,-74.038131
1001,222 DAVENPORT ST,SOMERVILLE,NJ,08876-1515,35,SOMERSET,4820,SOMERVILLE PUBLIC SCHOOL DISTRICT,50,SOMERVILLE HIGH SCHOOL,Mr,GERARD,FOLEY,Principal,gfoley@SOMERVILLEschools.ORG, ,222 DAVENPORT ST,,SOMERVILLE,NJ,7361,Dr,Danielle,Zurawiecki,Anti-Bullying Specialist,,,,,(908)218-4108,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.578621,-74.611487
1002,222 LAIDLAW AVENUE,JERSEY CITY,NJ,7306,17,HUDSON,2390,JERSEY CITY SCHOOL DISTRICT,155,FRANKLIN L. WILLIAMS SCHOOL,Mr,Edwin,Rivera,Principal,erivera@jcboe.org, ,222 LAIDLAW AVENUE,,JERSEY CITY,NJ,7306,Mr,Howard,Heatherly,Anti-Bullying Specialist,,,,,(201)714-8340,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.740509,-74.05915
1077,24 TINC ROAD,FLANDERS,NJ,7836,27,MORRIS,3450,MOUNT OLIVE TOWNSHIP SCHOOL DISTRICT,70,TINC RD. ELEMENTARY SCHOOL,Dr,Richard,Fair,School Principal,rfair@mtoliveboe.org, ,24 TINC ROAD,,FLANDERS,NJ,7836,Ms,Lisa,Barba,Anti-Bullying Specialist,,,,,(973)927-2203,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.848275,-74.723565
1003,222 Ridge Road,North Arlington,NJ,7031,3,BERGEN,3600,NORTH ARLINGTON SCHOOL DISTRICT,50,NORTH ARLINGTON HIGH SCHOOL,Mr,Stephen,Yurchack,School Principal,stephen.yurchak@narlington.k12.nj.us, ,222 Ridge Road,,North Arlington,NJ,7031,Mrs,Gina,Selpe,Anti-Bullying Specialist,,,,,(201)991-6800,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.789317,-74.132083
1004,222 RIVER STREET,RED  BANK,NJ,07701-1397,25,MONMOUTH,4360,RED BANK BOROUGH PUBLIC SCHOOL DISTRICT,75,RED BANK PRIMARY SCHOOL,Mr,Luigi,Laugelli,Principal,laugellil@rbb.k12.nj.us, ,222 RIVER STREET,,RED  BANK,NJ,6304,Ms,Mary,Wyman,Anti-Bullying Specialist,,,,,(732)758-1530,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.342417,-74.082478
1005,223 BROADWAY,NEWARK,NJ,7102,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,56,TECHNOLOGY HIGH SCHOOL,Ms,Edwin,Reyes,Principal,edreyes@nps.k12.nj.us, ,223 BROADWAY,,NEWARK,NJ,7102,Ms,Jane,Cruz,Anti-Bullying Specialist,,,,,(973)481-5962,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,40.758,-74.169244
1006,223 HAMILTON STREET,HARRISON,NJ,7029,17,HUDSON,2060,HARRISON PUBLIC SCHOOLS,61,HAMILTON INTERMEDIATE SCHOOL,Mr,Kevin,Stahl,School Administrator,kstahl@harrisonschools.org, ,223 HAMILTON STREET,,HARRISON,NJ,7029,Ms,Angela,Lombardi,Anti-Bullying Specialist,,,,,(973)735-5550,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.747538,-74.1593
1007,223 RHODE ISLAND AVE,CHERRY HILL,NJ,08034-3121,7,CAMDEN,800,CHERRY HILL SCHOOL DISTRICT,69,CLARA BARTON ELEMENTARY SCHOOL,Mr,Sean,Sweeney,Principal,SSweeney@chclc.org, ,223 RHODE ISLAND AVE,,CHERRY HILL,NJ,4913,Ms,Diane,Bonanno,Anti-Bullying Specialist,,,,,(856)667-3303,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.922926,-75.0137
1008,224  260 CHAMBERS BRIDGE RD,BRICK,NJ,08723-9999,29,OCEAN,530,BRICK TOWNSHIP PUBLIC SCHOOL DISTRICT,27,WARREN H. WOLF ELEMENTARY SCHOOL,Mr,Ronald,Gerlufsen,Principal,rgerlufsen@brickschools.org, ,224  260 CHAMBERS BRIDGE RD,,BRICK,NJ,-1276,Ms,Cindy,Dornacker,Anti-Bullying Specialist,,,,,(732)785-3000,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.068189,-74.147303
1009,224 HANCE ROAD,FAIR HAVEN,NJ,07704-3198,25,MONMOUTH,1440,FAIR HAVEN SCHOOL DISTRICT,50,KNOLLWOOD SCHOOL,Mr,Kevin,Davis,School Principal,davisk@fairhavenbe.org, ,224 HANCE ROAD,,FAIR HAVEN,NJ,4506,Mrs,Cara,Remmert,Anti-Bullying Specialist,,,,,(732)747-0320,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.35614,-74.042894
1010,225 GLENWILD AVENUE,BLOOMINGDALE,NJ,7403,31,PASSAIC,420,BLOOMINGDALE SCHOOL DISTRICT,50,WALTER T. BERGEN MIDDLE SCHOOL,Mr,Frank,Verducci,Principal,fverducci@bloomingdaleschools.org, ,225 GLENWILD AVENUE,,BLOOMINGDALE,NJ,7403,Mr,Frank,Verducci,Anti-Bullying Specialist,,,,,(973)838-4835,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,41.020667,-74.338394
1011,225 Kingston Road,Parsippany,NJ,7054,27,MORRIS,3950,PARSIPPANY-TROY HILLS TOWNSHIP SCHOOL DISTRICT,80,LAKE PARSIPPANY ELEMENTARY SCHOOL,Mrs,Gretchen,Dempsey,School Principal,ldempsey@pthsd.k12.nj.us, ,225 Kingston Road,PO Box 52,Parsippany,NJ,7054,Mr,Cavan,Londergan,Anti-Bullying Specialist,,,,,(973)428-7572,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.859477,-74.440088
1012,225 LINCOLN PL,GARFIELD,NJ,7026,3,BERGEN,1700,GARFIELD PUBLIC SCHOOL DISTRICT,100,ROOSEVELT SCHOOL #7,Mrs,JENNIFER,ALFONSO,Principal,JALFONSO@GBOE.ORG, ,225 LINCOLN PL,,GARFIELD,NJ,7026,Mrs,Maria,Cosentino,Anti-Bullying Specialist,,,,,(973)340-5037,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.873631,-74.103305
1013,225 LINDEN AVE,PITMAN,NJ,8071,15,GLOUCESTER,4140,PITMAN BORO SCHOOL DISTRICT,50,PITMAN HIGH SCHOOL,Dr,CHERIE,LOMBARDO,School Principal,clombardo@pitman.k12.nj.us, ,225 LINDEN AVE,,PITMAN,NJ,8071,Mrs,Denise,Pallies,Anti-Bullying Specialist,,,,,(856)589-2121,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,39.740522,-75.127304
1014,225 MAIN STREET,CEDARVILLE,NJ,8311,11,CUMBERLAND,2570,LAWRENCE TOWNSHIP SCHOOL DISTRICT,30,MYRON L. POWELL ELEMENTARY SCHOOL,Dr,Shellymarie,Magan,School Principal,smagan@myronlpowell.org, ,225 MAIN STREET,,CEDARVILLE,NJ,8311,Mrs,Heather,Burkhart,Anti-Bullying Specialist,,,,,(856)447-4237,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.339819,-75.200417
1015,225 Market Street,Saddle Brook,NJ,7663,3,BERGEN,4610,SADDLE BROOK SCHOOL DISTRICT,100,WASHINGTON SCHOOL,Mr,David,Roe,School Administrator,droe@saddlebrookschools.org, ,225 Market Street,,Saddle Brook,NJ,7663,Ms,Susan,Winter,Anti-Bullying Specialist,,,,,(201)843-6740,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.896885,-74.089052
1016,225 Morris Blvd,Jersey City,NJ,07302-7398,80,HUDSON,6184,GREAT FUTURES CHARTER SCHOOL,947,GREAT FUTURES CHARTER SCHOOL,Mr,John,Gonzalez,School Lead,john.gonzalez@greatfuturescharterhs.org, ,225 Morris Blvd,,Jersey City,NJ,-96,Mr,Mario,Arroyo,Anti-Bullying Specialist,,,,,(201)716-1520,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.714198,-74.041332
1017,225 RAFKIND ROAD,BLOOMINGDALE,NJ,7403,31,PASSAIC,420,BLOOMINGDALE SCHOOL DISTRICT,20,MARTHA B. DAY ELEMENTARY SCHOOL,Mrs,Cheryl,Mallen,Principal,cmallen@bloomingdaleschools.org, ,225 RAFKIND ROAD,,BLOOMINGDALE,NJ,7403,Ms,Karleen,Lunetta,Anti-Bullying Specialist,,,,,(973)838-1311,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,41.01707,-74.320554
1018,225 W  WASHINGTON AVENUE,PLEASANTVILLE,NJ,8232,1,ATLANTIC,4180,PLEASANTVILLE PUBLIC SCHOOL DISTRICT,60,WASHINGTON AVENUE ELEMENTARY SCHOOL,Mrs,CYNTHIA,RUIZCOOPER,Principal,RUIZCOOPER.CYNTHIA@PPS-NJ.US, ,225 W  WASHINGTON AVENUE,,PLEASANTVILLE,NJ,8232,Ms,Susan,Arthur,Anti-Bullying Specialist,,,,,(609)383-6800,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.392752,-74.526439
1019,225 WEST GRAND AVENUE,MONTVALE,NJ,7645,3,BERGEN,3960,PASCACK VALLEY REGIONAL HIGH SCHOOL DISTRICT,40,PASCACK HILLS HIGH SCHOOL,Mr,Glenn,de Marrais,Principal,gdemarrais@pascack.k12.nj.us, ,225 WEST GRAND AVENUE,,MONTVALE,NJ,7645,Mr,Sean,Struncis,Anti-Bullying Specialist,,,,,(201)358-7020,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,41.049546,-74.049592
1020,225 WEST KINGS HIGHWAY,MOUNT EPHRAIM,NJ,08059-1803,7,CAMDEN,3420,MT. EPHRAIM SCHOOL DISTRICT,30,MARY BRAY ELEMENTARY SCHOOL,,,,,, ,225 WEST KINGS HIGHWAY,,MOUNT EPHRAIM,NJ,6256,Mrs,Kristina,Podolski,Anti-Bullying Specialist,,,,,(856)931-7807,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.881281,-75.090895
1339,302 EAST MCFARLAN STREET,DOVER,NJ,7801,27,MORRIS,1110,DOVER PUBLIC SCHOOL DISTRICT,60,EAST DOVER ELEMENTARY SCHOOL,,,,,, ,302 EAST MCFARLAN STREET,,DOVER,NJ,7801,Mrs,Antoinette,Fifoot,Anti-Bullying Specialist,,,,,(973)989-2055,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.889445,-74.54629
1021,2250 Berwick Street,Camden,NJ,08105-1160,7,CAMDEN,680,CAMDEN CITY PUBLIC SCHOOLS,190,THOMAS H. DUDLEY FAMILY SCHOOL,Dr,Maricarmen,Macrina,Principal,mmacrina@camden.k12.nj.us, ,2250 Berwick Street,,Camden,NJ,6945,,Phyllis,Perez,Anti-Bullying Specialist,,,,,(856)365-0636,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.944719,-75.093203
1022,2250 South 8th Street,CAMDEN,NJ,8104,7,CAMDEN,680,CAMDEN CITY PUBLIC SCHOOLS,350,HENRY B. WILSON FAMILY SCHOOL,Ms,Janna,Johnson,Principal,jsjohnson@camden.k12.nj.us, ,2250 South 8th Street,,CAMDEN,NJ,8104,,Mary,Little,Anti-Bullying Specialist,,,,,(856)966-3961,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.916523,-75.111367
1023,226 APPLEGARTH ROAD,MONROE TOWNSHIP,NJ,8831,23,MIDDLESEX,3290,MONROE TOWNSHIP SCHOOL DISTRICT,60,OAK TREE ELEMENTARY SCHOOL,Mrs,Patricia,Dinsmore,School Principal,patricia.dinsmore@monroe.k12.nj.us, ,226 APPLEGARTH ROAD,,MONROE TOWNSHIP,NJ,8831,Ms,Lauren,Colflesh,Anti-Bullying Specialist,,,,,(609)655-7642,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.295003,-74.473234
1304,300 THIRD STREET,BELVIDERE,NJ,7823,41,WARREN,280,BELVIDERE SCHOOL DISTRICT,50,THIRD STREET ELEMENTARY SCHOOL,,,,,, ,300 THIRD STREET,,BELVIDERE,NJ,7823,Ms,Jamie,Kovalsky,Anti-Bullying Specialist,,,,,(908)475-0104,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.825878,-75.077936
1024,226 Harrison Street,PASSAIC,NJ,7055,31,PASSAIC,3975,PASSAIC COUNTY EDUCATIONAL SERVICES COMMISSION,100,HOPE ACADEMY,Mr,John,Lopez,Principal,jlopez@hope.pcesc.org, ,226 Harrison Street,,PASSAIC,NJ,7055,Mr,Gerald,Leroy,Anti-Bullying Specialist,,,,,(973)928-1509,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.869868,-74.125379
1062,235 SHEEP PEN ROAD,PITTSGROVE,NJ,08318-8901,33,SALEM,4150,PITTSGROVE TOWNSHIP SCHOOL DISTRICT,60,OLIVET ELEMENTARY SCHOOL,Mr,TINO,MONTI,Principal,TMONTI@PITTSGROVE.NET, ,235 SHEEP PEN ROAD,,PITTSGROVE,NJ,-583,Ms,Tiffany,Duca,Anti-Bullying Specialist,,,,,(856)358-2081,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.548187,-75.157089
1025,226 QUAKERTOWN ROAD,QUAKERTOWN,NJ,08868-0368,19,HUNTERDON,1600,FRANKLIN TOWNSHIP SCHOOL DISTRICT,50,FRANKLIN TOWNSHIP SCHOOL,Dr,Carol,Fredericks,Chief School Administrator,cfredericks@ftschool.org,P O  BOX 368 ,226 QUAKERTOWN ROAD,P O  BOX 368,QUAKERTOWN,NJ,8500,Mrs,Angela,Mcverry,Anti-Bullying Specialist,,,,,(908)735-7929,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.566666,-74.947048
1026,227 Applegarth Rd,Monroe Twp,NJ,8831,23,MIDDLESEX,3290,MONROE TOWNSHIP SCHOOL DISTRICT,300,APPLEGARTH ELEMENTARY SCHOOL,Mr,Dennis,Ventrello,School Principal,kevin.higgins@monroe.k12.nj.us, ,227 Applegarth Rd,,Monroe Twp,NJ,8831,Ms,Alyssa,Choma,Anti-Bullying Specialist,,,,,(609)655-0604,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.330788,-74.466894
1027,227 GREENTREE RD,TURNERSVILLE,NJ,8012,15,GLOUCESTER,5500,WASHINGTON TOWNSHIP SCHOOL DISTRICT,25,BELLS ELEMENTARY SCHOOL,Ms,Virgina,Grier,Principal,vgrier@WTPS.ORG, ,227 GREENTREE RD,,TURNERSVILLE,NJ,8012,Ms,Sandy,Conlin,Anti-Bullying Specialist,,,,,(856)589-8441,NA   ,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.756,-75.064423
1028,228 Mt Vernon Avenue,West Berlin,NJ,8091,7,CAMDEN,340,BERLIN TOWNSHIP SCHOOL DISTRICT,50,JOHN F KENNEDY ELEMENTARY SCHOOL,Mr,Michael,Murphy,School Principal,mmurphy@btwpschools.org, ,228 Mt Vernon Avenue,,West Berlin,NJ,8091,Ms,Ryan,Rollins,Anti-Bullying Specialist,,,,,(856)767-9164,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.813994,-74.935204
1029,228 RIDGE ST,NEWARK,NJ,07104-1204,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,270,BRANCH BROOK SCHOOL,Mr,Joseph,Cullen,Principal,jcullen@nps.k12.nj.us, ,228 RIDGE ST,,NEWARK,NJ,5900,Dr,Dennis,Lascala,Anti-Bullying Specialist,,,,,(973)268-5220,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.761117,-74.176205
1030,2280 EVERGREEN AVENUE,SCOTCH PLAINS,NJ,07076-1955,39,UNION,4670,SCOTCH PLAINS-FANWOOD SCHOOL DISTRICT,90,EVERGREEN SCHOOL,Ms,Colleen,Haubert,Principal,chaubert@spfk12.org, ,2280 EVERGREEN AVENUE,,SCOTCH PLAINS,NJ,5121,Ms,April,Chestang,Anti-Bullying Specialist,,,,,(908)889-5331,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.655493,-74.384824
1031,2282 LANES MILL RD,BRICK,NJ,08724-1003,29,OCEAN,530,BRICK TOWNSHIP PUBLIC SCHOOL DISTRICT,40,HERBERTSVILLE ELEMENTARY SCHOOL,Ms,Bonnie,Giles,Principal,bgiles@brickschools.org, ,2282 LANES MILL RD,,BRICK,NJ,7721,Ms,Nicole,Berardi,Anti-Bullying Specialist,,,,,(732)785-3000,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.111877,-74.11224
1032,23 BODINE AVENUE,WILLIAMSTOWN,NJ,8094,15,GLOUCESTER,3280,MONROE TOWNSHIP PUBLIC SCHOOL DISTRICT,90,OAK KNOLL ELEMENTARY SCHOOL,Mr,PAUL,DEAL,School Principal,Pdeal@monroetwp.k12.nj.us, ,23 BODINE AVENUE,,WILLIAMSTOWN,NJ,8094,Dr,Anthony,Petruzzelli,Anti-Bullying Specialist,,,,,(856)728-3944,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.682168,-74.996726
1033,23 N MAIN ST,CRANBURY,NJ,08512-3203,23,MIDDLESEX,970,CRANBURY TOWNSHIP SCHOOL DISTRICT,30,CRANBURY SCHOOL,Dr,Susan,Genco,Principal,sgenco@cranburyschool.org, ,23 N MAIN ST,,CRANBURY,NJ,5309,Mrs,Meredith,Campbell,Anti-Bullying Specialist,,,,,(609)395-1700,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.312,-74.518391
1034,23 Northgate Drive,VOORHEES,NJ,08043-9545,7,CAMDEN,5400,VOORHEES TOWNSHIP SCHOOL DISTRICT,20,EDWARD T. HAMILTON,Mr,Andrew,Moskowitz,Principal,moskowitz@voorhees.k12.nj.us, ,23 Northgate Drive,,VOORHEES,NJ,-1502,Mr,Derek,Myers,Anti-Bullying Specialist,,,,,(856)767-4888,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.826245,-74.943052
1035,23 Pennsyvania Ave,Newark,NJ,7114,80,ESSEX,6099,LINK COMMUNITY CHARTER SCHOOL,986,LINK COMMUNITY CHARTER S,Ms,Kathleen,Hester,School Principal,khester@linkschool.org, ,23 Pennsyvania Ave,,Newark,NJ,7114,,Erika,Turner,Anti-Bullying Specialist,,,,,(973)642-0529,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.72463,-74.180154
1036,23 ROBERTS STREET,KENDALL PARK,NJ,8824,23,MIDDLESEX,4860,SOUTH BRUNSWICK SCHOOL DISTRICT,95,GREENBROOK ELEMENTARY SCHOOL,Mrs,Jodi,Mahoney,Principal,Jodi.Mahoney@sbschools.org, ,23 ROBERTS STREET,,KENDALL PARK,NJ,8824,Ms,Leslie,Lillian,Anti-Bullying Specialist,,,,,(732)297-2480,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.42761,-74.550138
1037,23 THIRD AVENUE,WESTWOOD,NJ,07675-3331,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,62,WESTWOOD REGIONAL MIDDLE SCHOOL,Mr,Frank,Connelly,Principal,frank.connelly@wwrsd.org, ,23 THIRD AVENUE,,WESTWOOD,NJ,4344,Mrs,Jenny,Sparno,Anti-Bullying Specialist,,,,,(201)664-5560,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.985282,-74.037577
1038,23 VLIET STREET,SPOTSWOOD,NJ,8884,23,MIDDLESEX,4970,SPOTSWOOD PUBLIC SCHOOL DISTRICT,50,E RAYMOND APPLEBY ELEMENTARY SCHOOL,Ms,Karen,Boyle,Principal,kboyle@spotswood.k12.nj.us, ,23 VLIET STREET,,SPOTSWOOD,NJ,8884,Mr,Daniel,Dooley,Anti-Bullying Specialist,,,,,(732)723-2213,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.391917,-74.390728
1340,302 EAST MCFARLAN STREET,DOVER,NJ,7801,27,MORRIS,1110,DOVER PUBLIC SCHOOL DISTRICT,60,EAST DOVER ELEMENTARY SCHOOL,,,,,, ,302 EAST MCFARLAN STREET,,DOVER,NJ,7801,Mrs,Antoinette,Fifoot,Anti-Bullying Specialist,,,,,(973)989-2055,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.889445,-74.54629
1039,23 West Chestnut Avenue,VINELAND,NJ,8360,80,CUMBERLAND,6028,VINELAND PUBLIC CHARTER SCHOOL,910,VINELAND PUBLIC CHARTER,Mrs,Kimberly,Hutchinson,School Principal,khutchinson@vinelandpcs.com, ,23 West Chestnut Avenue,,VINELAND,NJ,8360,Mrs,Kim,Hutchinson,Anti-Bullying Specialist,,,,,(856)691-1004,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.477841,-75.041982
1040,230 COOPER ROAD,RED BANK,NJ,07701-6010,25,MONMOUTH,3160,MIDDLETOWN TOWNSHIP PUBLIC SCHOOL DISTRICT,90,FAIRVIEW ELEMENTARY SCHOOL,Mr,Thomas,Famulary,Principal,famularyt@middletownk12.org, ,230 COOPER ROAD,,RED BANK,NJ,1691,,,,,,,,,(732)747-3308,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.372394,-74.08346
1041,230 DEMAREST ST,RIDGEWOOD,NJ,7451,3,BERGEN,4390,RIDGEWOOD PUBLIC SCHOOL DISTRICT,120,ORCHARD ELEMENTARY SCHOOL,Mrs,Mary,Ferreri,Principal,maferreri@ridgewood.k12.nj.us, ,230 DEMAREST ST,,RIDGEWOOD,NJ,7451,Ms,Stephanie,Tibaldo,Anti-Bullying Specialist,,,,,(201)670-2730,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.97362,-74.128363
1042,230 HAWTHORNE AVENUE,HAWTHORNE,NJ,7506,31,PASSAIC,2100,HAWTHORNE PUBLIC SCHOOL DISTRICT,70,LINCOLN MIDDLE SCHOOL,Mr,John,Peraino,Principal,jperaino@hawthorne.k12.nj.us, ,230 HAWTHORNE AVENUE,,HAWTHORNE,NJ,7506,Mrs,Jennifer,Basilone,Anti-Bullying Specialist,,,,,(973)423-6460,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.951556,-74.149538
